       1       193.63895    0.0719519       3262.2315
       2       193.49861    0.0549499       3262.2330
       3       193.35827    0.0673257       3262.2346
       4       193.21793    0.0544381       3262.2361
       5       193.07758    0.0595935       3262.2376
       6       192.93724    0.0745331       3262.2391
       7       192.79690    0.0618154       3262.2407
       8       192.65656    0.0622367       3262.2422
       9       192.51622    0.0682844       3262.2437
      10       192.37588    0.0542010       3262.2452
      11       192.23553    0.0719847       3262.2468
      12       192.09519    0.0634269       3262.2483
      13       191.95485    0.0668011       3262.2498
      14       191.81451    0.0550327       3262.2513
      15       191.67417    0.0606756       3262.2529
      16       191.53383    0.0612930       3262.2544
      17       191.39349    0.0683325       3262.2559
      18       191.25315    0.0632478       3262.2574
      19       191.11281    0.0608537       3262.2590
      20       190.97247    0.0553243       3262.2605
      21       190.83213    0.0562541       3262.2620
      22       190.69179    0.0605840       3262.2635
      23       190.55145    0.0502588       3262.2651
      24       190.41111    0.0575756       3262.2666
      25       190.27077    0.0569567       3262.2681
      26       190.13043    0.0601239       3262.2696
      27       189.99009    0.0693214       3262.2712
      28       189.84975    0.0565697       3262.2727
      29       189.70941    0.0636853       3262.2742
      30       189.56907    0.0610251       3262.2758
      31       189.42873    0.0644187       3262.2773
      32       189.28839    0.0645166       3262.2788
      33       189.14806    0.0714338       3262.2803
      34       189.00772    0.0598894       3262.2819
      35       188.86738    0.0589430       3262.2834
      36       188.72704    0.0655061       3262.2849
      37       188.58670    0.0544349       3262.2864
      38       188.44637    0.0546095       3262.2880
      39       188.30603    0.0614851       3262.2895
      40       188.16569    0.0683009       3262.2910
      41       188.02535    0.0538298       3262.2925
      42       187.88502    0.0707199       3262.2941
      43       187.74468    0.0694038       3262.2956
      44       187.60434    0.0596754       3262.2971
      45       187.46400    0.0767634       3262.2986
      46       187.32367    0.0671394       3262.3002
      47       187.18333    0.0506099       3262.3017
      48       187.04299    0.0583100       3262.3032
      49       186.90266    0.0640184       3262.3047
      50       186.76232    0.0519098       3262.3063
      51       186.62198    0.0556842       3262.3078
      52       186.48165    0.0591487       3262.3093
      53       186.34131    0.0596131       3262.3108
      54       186.20098    0.0680811       3262.3124
      55       186.06064    0.0679373       3262.3139
      56       185.92031    0.0611158       3262.3154
