       1       197.75765     0.288942     0.277116       3171.3005
       2       197.61329     0.278527     0.266945       3171.3020
       3       197.46892     0.279266     0.267119       3171.3036
       4       197.32455     0.278559     0.267562       3171.3051
       5       197.18018     0.280618     0.268385       3171.3066
       6       197.03581     0.281366     0.269165       3171.3081
       7       196.89144     0.282430     0.270192       3171.3097
       8       196.74708     0.282500     0.271938       3171.3112
       9       196.60271     0.284969     0.272420       3171.3127
      10       196.45834     0.285867     0.274236       3171.3142
      11       196.31397     0.288066     0.276089       3171.3158
      12       196.16961     0.289044     0.277509       3171.3173
      13       196.02524     0.291362     0.278968       3171.3188
      14       195.88087     0.293536     0.282087       3171.3203
      15       195.73651     0.296581     0.283821       3171.3219
      16       195.59214     0.297939     0.286935       3171.3234
      17       195.44777     0.301252     0.288704       3171.3249
      18       195.30341     0.303888     0.292615       3171.3264
      19       195.15904     0.307610     0.295356       3171.3280
      20       195.01467     0.310156     0.298412       3171.3295
      21       194.87031     0.313989     0.302011       3171.3310
      22       194.72594     0.318429     0.305305       3171.3325
      23       194.58158     0.321267     0.308969       3171.3341
      24       194.43721     0.325656     0.312853       3171.3356
      25       194.29284     0.329205     0.316769       3171.3371
      26       194.14848     0.332067     0.321010       3171.3386
      27       194.00411     0.338633     0.325556       3171.3402
      28       193.85975     0.343321     0.330139       3171.3417
      29       193.71538     0.349040     0.333992       3171.3432
      30       193.57102     0.353253     0.340011       3171.3448
      31       193.42666     0.357346     0.344124       3171.3463
      32       193.28229     0.363269     0.349268       3171.3478
      33       193.13793     0.369316     0.354751       3171.3493
      34       192.99356     0.374219     0.359758       3171.3509
      35       192.84920     0.380099     0.365694       3171.3524
      36       192.70483     0.385678     0.373281       3171.3539
      37       192.56047     0.393255     0.377423       3171.3554
      38       192.41611     0.399136     0.382869       3171.3570
      39       192.27174     0.405602     0.389424       3171.3585
      40       192.12738     0.411629     0.396718       3171.3600
      41       191.98302     0.419665     0.403329       3171.3615
      42       191.83865     0.425364     0.409827       3171.3631
      43       191.69429     0.433020     0.418105       3171.3646
      44       191.54993     0.439737     0.424149       3171.3661
      45       191.40557     0.448195     0.430890       3171.3676
      46       191.26120     0.454886     0.438721       3171.3692
      47       191.11684     0.462402     0.445056       3171.3707
      48       190.97248     0.470191     0.452955       3171.3722
      49       190.82812     0.477517     0.459920       3171.3737
      50       190.68375     0.484904     0.467979       3171.3753
      51       190.53939     0.494034     0.474183       3171.3768
      52       190.39503     0.500915     0.483290       3171.3783
      53       190.25067     0.508749     0.490442       3171.3798
      54       190.10631     0.516732     0.499778       3171.3814
      55       189.96195     0.527677     0.506509       3171.3829
      56       189.81759     0.533911     0.514259       3171.3844
      57       189.67322     0.544509     0.524805       3171.3859
      58       189.52886     0.552693     0.532850       3171.3875
      59       189.38450     0.561415     0.540583       3171.3890
      60       189.24014     0.569924     0.548581       3171.3905
      61       189.09578     0.578616     0.557821       3171.3921
      62       188.95142     0.586501     0.564960       3171.3936
      63       188.80706     0.595707     0.574497       3171.3951
      64       188.66270     0.605712     0.582650       3171.3966
      65       188.51834     0.613669     0.591296       3171.3982
      66       188.37398     0.621061     0.598970       3171.3997
      67       188.22962     0.631642     0.608623       3171.4012
      68       188.08526     0.638899     0.617840       3171.4027
      69       187.94090     0.649846     0.624842       3171.4043
      70       187.79654     0.659420     0.635303       3171.4058
      71       187.65218     0.667278     0.642805       3171.4073
      72       187.50783     0.676206     0.651994       3171.4088
      73       187.36347     0.686236     0.660905       3171.4104
      74       187.21911     0.693781     0.667693       3171.4119
      75       187.07475     0.701785     0.677153       3171.4134
      76       186.93039     0.711640     0.686881       3171.4149
      77       186.78603     0.720070     0.695911       3171.4165
      78       186.64168     0.728881     0.703484       3171.4180
      79       186.49732     0.738496     0.710805       3171.4195
      80       186.35296     0.747276     0.719818       3171.4210
      81       186.20860     0.757705     0.727654       3171.4226
      82       186.06424     0.762928     0.736271       3171.4241
      83       185.91989     0.773247     0.745145       3171.4256
      84       185.77553     0.780352     0.755219       3171.4271
      85       185.63117     0.789401     0.759900       3171.4287
      86       185.48682     0.795722     0.767370       3171.4302
      87       185.34246     0.805779     0.775565       3171.4317
      88       185.19810     0.812922     0.782250       3171.4333
      89       185.05375     0.819805     0.789965       3171.4348
      90       184.90939     0.830785     0.799578       3171.4363
      91       184.76503     0.839183     0.806217       3171.4378
      92       184.62068     0.845445     0.813954       3171.4394
      93       184.47632     0.850614     0.821178       3171.4409
      94       184.33196     0.863272     0.829245       3171.4424
      95       184.18761     0.867007     0.834154       3171.4439
      96       184.04325     0.875496     0.842290       3171.4455
      97       183.89890     0.881481     0.847326       3171.4470
      98       183.75454     0.886085     0.856760       3171.4485
      99       183.61019     0.893636     0.861507       3171.4500
     100       183.46583     0.900521     0.870644       3171.4516
     101       183.32148     0.906889     0.876887       3171.4531
     102       183.17712     0.915362     0.881525       3171.4546
     103       183.03277     0.921006     0.890039       3171.4561
     104       182.88841     0.927497     0.893820       3171.4577
     105       182.74406     0.931242     0.899808       3171.4592
     106       182.59971     0.939068     0.904576       3171.4607
     107       182.45535     0.947212     0.909513       3171.4622
     108       182.31100     0.950839     0.914043       3171.4638
     109       182.16664     0.956720     0.924792       3171.4653
     110       182.02229     0.960578     0.927270       3171.4668
     111       181.87794     0.965221     0.930892       3171.4683
     112       181.73358     0.976340     0.936361       3171.4699
     113       181.58923     0.978108     0.941852       3171.4714
     114       181.44488     0.981471     0.947917       3171.4729
     115       181.30052     0.986082     0.948797       3171.4745
