       1       201.18802  -0.00513662       3099.3455
       2       201.04030   0.00100269       3099.3470
       3       200.89258   0.00623882       3099.3486
       4       200.74486   0.00476027       3099.3501
       5       200.59714  -0.00780237       3099.3516
       6       200.44942   0.00760691       3099.3531
       7       200.30169  -0.00484763       3099.3547
       8       200.15397 -0.000767536       3099.3562
       9       200.00625   -0.0145331       3099.3577
      10       199.85853   0.00620786       3099.3592
      11       199.71081  -0.00155106       3099.3608
      12       199.56309   0.00266444       3099.3623
      13       199.41537  -0.00718541       3099.3638
      14       199.26765   0.00112942       3099.3653
      15       199.11993    0.0156762       3099.3669
      16       198.97221  -0.00484605       3099.3684
      17       198.82449   0.00825613       3099.3699
      18       198.67677   0.00197023       3099.3714
      19       198.52905 -1.02223e-05       3099.3730
      20       198.38133   0.00285516       3099.3745
      21       198.23361   0.00322527       3099.3760
      22       198.08589  -0.00425993       3099.3775
      23       197.93817   -0.0159306       3099.3791
      24       197.79045  -0.00937660       3099.3806
      25       197.64274  0.000312534       3099.3821
      26       197.49502  -0.00370567       3099.3836
      27       197.34730   0.00725015       3099.3852
      28       197.19958  -0.00774501       3099.3867
      29       197.05186   0.00839088       3099.3882
      30       196.90414  -0.00210400       3099.3898
      31       196.75643    0.0121024       3099.3913
      32       196.60871  -0.00217211       3099.3928
      33       196.46099  -0.00650367       3099.3943
      34       196.31327   0.00173618       3099.3959
      35       196.16556  0.000545735       3099.3974
      36       196.01784  -0.00952445       3099.3989
      37       195.87012   0.00238595       3099.4004
      38       195.72241 -0.000382378       3099.4020
      39       195.57469  -0.00209627       3099.4035
      40       195.42697   -0.0125259       3099.4050
      41       195.27926   0.00396206       3099.4065
      42       195.13154   -0.0148300       3099.4081
      43       194.98383  -0.00334681       3099.4096
      44       194.83611  0.000673344       3099.4111
      45       194.68839 -0.000689998       3099.4126
      46       194.54068   0.00591302       3099.4142
      47       194.39296 -0.000173751       3099.4157
      48       194.24525   0.00613645       3099.4172
      49       194.09753   0.00104000       3099.4187
      50       193.94982   0.00169791       3099.4203
      51       193.80210  -0.00134907       3099.4218
      52       193.65439   0.00203910       3099.4233
      53       193.50667   -0.0104442       3099.4248
      54       193.35896    0.0127682       3099.4264
      55       193.21124  -0.00397597       3099.4279
      56       193.06353   0.00453459       3099.4294
      57       192.91582   0.00458014       3099.4309
      58       192.76810    0.0105126       3099.4325
      59       192.62039   -0.0114656       3099.4340
      60       192.47267  -0.00963047       3099.4355
      61       192.32496  0.000646318       3099.4371
      62       192.17725   0.00760405       3099.4386
      63       192.02953  -0.00376319       3099.4401
      64       191.88182   0.00851025       3099.4416
      65       191.73411   0.00531107       3099.4432
      66       191.58640  -0.00235099       3099.4447
      67       191.43868  -0.00213844       3099.4462
      68       191.29097  -0.00417948       3099.4477
      69       191.14326   0.00548867       3099.4493
      70       190.99555   0.00542713       3099.4508
      71       190.84783 -0.000260897       3099.4523
      72       190.70012   -0.0166845       3099.4538
      73       190.55241   0.00864140       3099.4554
      74       190.40470  -0.00626436       3099.4569
      75       190.25699   0.00155411       3099.4584
      76       190.10928  -0.00389652       3099.4599
      77       189.96157   -0.0111050       3099.4615
      78       189.81386   0.00531119       3099.4630
      79       189.66614  0.000800090       3099.4645
      80       189.51843   -0.0104745       3099.4660
      81       189.37072  -0.00223618       3099.4676
      82       189.22301  -0.00396906       3099.4691
      83       189.07530   0.00893254       3099.4706
      84       188.92759    0.0114619       3099.4721
      85       188.77988   0.00817488       3099.4737
      86       188.63217    0.0119091       3099.4752
      87       188.48446   0.00558917       3099.4767
      88       188.33675  -0.00532940       3099.4783
      89       188.18904  -0.00268465       3099.4798
      90       188.04134   0.00150743       3099.4813
      91       187.89363  -0.00333824       3099.4828
      92       187.74592  0.000289207       3099.4844
      93       187.59821   0.00474586       3099.4859
      94       187.45050   0.00161811       3099.4874
      95       187.30279   0.00371113       3099.4889
      96       187.15508   0.00351786       3099.4905
      97       187.00737  -0.00807083       3099.4920
      98       186.85967  7.76525e-05       3099.4935
      99       186.71196  -0.00176613       3099.4950
     100       186.56425  0.000536396       3099.4966
     101       186.41654  -0.00255041       3099.4981
     102       186.26884   0.00816239       3099.4996
     103       186.12113   0.00249836       3099.5011
     104       185.97342  -0.00184109       3099.5027
     105       185.82571  0.000702793       3099.5042
     106       185.67801  -0.00198266       3099.5057
     107       185.53030   0.00491498       3099.5072
     108       185.38259   0.00217638       3099.5088
     109       185.23489   0.00670208       3099.5103
     110       185.08718   0.00557093       3099.5118
     111       184.93948 -0.000540906       3099.5133
     112       184.79177   0.00358401       3099.5149
     113       184.64406 -0.000323479       3099.5164
     114       184.49636  -0.00128133       3099.5179
     115       184.34865   0.00312288       3099.5195
     116       184.20095  0.000369558       3099.5210
     117       184.05324  -0.00263694       3099.5225
     118       183.90554   0.00195022       3099.5240
     119       183.75783    0.0167886       3099.5256
     120       183.61013  5.55760e-05       3099.5271
     121       183.46242  -0.00432787       3099.5286
     122       183.31472  -0.00661839       3099.5301
     123       183.16701   0.00873889       3099.5317
     124       183.01931   0.00439211       3099.5332
     125       182.87160   -0.0126664       3099.5347
     126       182.72390   0.00700633       3099.5362
