       1       190.55040   0.00582918 -0.000543672       3333.9185
       2       190.41308   -0.0159566  -0.00247806       3333.9200
       3       190.27575   -0.0193106 -0.000224039       3333.9216
       4       190.13843   0.00500491   -0.0106814       3333.9231
       5       190.00111 -0.000588270  -0.00155831       3333.9246
       6       189.86378  -0.00325343   0.00155752       3333.9261
       7       189.72646   0.00623481   0.00971313       3333.9277
       8       189.58914  -0.00812429   0.00416321       3333.9292
       9       189.45182   -0.0159036    0.0191035       3333.9307
      10       189.31449  -0.00113976  -0.00704100       3333.9322
      11       189.17717   0.00191115   0.00161816       3333.9338
      12       189.03985   0.00219382    0.0109387       3333.9353
      13       188.90253  -0.00884356  -0.00371327       3333.9368
      14       188.76520  -0.00911269  5.51869e-05       3333.9383
      15       188.62788    0.0127524   0.00296057       3333.9399
      16       188.49056  -0.00415998   0.00650313       3333.9414
      17       188.35324  -0.00102855   0.00100833       3333.9429
      18       188.21592  -0.00270563   0.00148319       3333.9444
      19       188.07860 -0.000156347   0.00917532       3333.9460
      20       187.94127   0.00764279  -0.00416140       3333.9475
      21       187.80395  -0.00562453   0.00237663       3333.9490
      22       187.66663   0.00759224   -0.0138746       3333.9505
      23       187.52931  -0.00816764  -0.00641500       3333.9521
      24       187.39199   0.00457532  -0.00146490       3333.9536
      25       187.25467  -0.00446985  -0.00340889       3333.9551
      26       187.11735   0.00160603  -0.00706314       3333.9566
      27       186.98003   0.00959149    0.0104421       3333.9582
      28       186.84271  -0.00235177  -0.00623953       3333.9597
      29       186.70539  -0.00233805   0.00802518       3333.9612
      30       186.56807    0.0133940  -0.00281712       3333.9628
      31       186.43075    0.0120647   0.00272548       3333.9643
      32       186.29343  -0.00353706    0.0177242       3333.9658
      33       186.15611   0.00655272  -0.00965495       3333.9673
      34       186.01879   -0.0105928   0.00525695       3333.9689
      35       185.88147   -0.0142026   0.00337101       3333.9704
      36       185.74415   0.00195652   -0.0105649       3333.9719
      37       185.60683   0.00781952   0.00199122       3333.9734
      38       185.46951   0.00211084    0.0109890       3333.9750
      39       185.33219   0.00952933   0.00113713       3333.9765
      40       185.19488   -0.0148418  -0.00414471       3333.9780
      41       185.05756  -0.00961613  -0.00222641       3333.9795
      42       184.92024  -0.00411860  -0.00184383       3333.9811
      43       184.78292   0.00140507 -0.000750593       3333.9826
      44       184.64560   0.00638326   -0.0127336       3333.9841
      45       184.50828   0.00191854  -0.00392123       3333.9856
      46       184.37097  -0.00678645 -0.000508104       3333.9872
      47       184.23365   0.00636625   0.00337392       3333.9887
      48       184.09633   -0.0106966   -0.0152794       3333.9902
      49       183.95901   0.00846934 -0.000112380       3333.9917
      50       183.82170   -0.0119266  -0.00191064       3333.9933
      51       183.68438  -0.00196078  -0.00683131       3333.9948
      52       183.54706   -0.0173742  0.000125098       3333.9963
      53       183.40974   0.00546047   0.00934085       3333.9978
      54       183.27243   0.00206309   0.00784238       3333.9994
      55       183.13511   -0.0151498  -0.00882092       3334.0009
      56       182.99779  -0.00868614   0.00317109       3334.0024
      57       182.86048   -0.0121059    0.0184529       3334.0039
      58       182.72316  -0.00308932  -0.00248060       3334.0055
      59       182.58584    0.0125585   -0.0152064       3334.0070
      60       182.44853   -0.0119264  -0.00136889       3334.0085
      61       182.31121  -0.00403246   0.00519086       3334.0101
      62       182.17390   0.00225757  -0.00981354       3334.0116
      63       182.03658    0.0126424 -0.000583589       3334.0131
      64       181.89926   0.00420132  -0.00892814       3334.0146
      65       181.76195   0.00167189  -0.00272831       3334.0162
      66       181.62463   -0.0157927   0.00383853       3334.0177
      67       181.48732   0.00300442   0.00558439       3334.0192
      68       181.35000    0.0126014   0.00789185       3334.0207
      69       181.21269  -0.00195074   0.00103878       3334.0223
      70       181.07537   0.00122958   0.00807369       3334.0238
      71       180.93806  0.000673799   -0.0128210       3334.0253
      72       180.80074  0.000366729   -0.0108434       3334.0268
      73       180.66343   0.00736494  -0.00215712       3334.0284
      74       180.52611   -0.0120240   -0.0121351       3334.0299
      75       180.38880 -0.000661563  0.000102013       3334.0314
      76       180.25149   0.00422642   0.00609849       3334.0329
      77       180.11417   0.00291988  0.000656302       3334.0345
      78       179.97686  -0.00543481   -0.0161310       3334.0360
      79       179.83954  -0.00362871  -0.00677371       3334.0375
      80       179.70223  -0.00105160 -3.02486e-05       3334.0390
      81       179.56492   0.00977967  -0.00420644       3334.0406
      82       179.42760  -0.00463170  0.000939082       3334.0421
      83       179.29029 -0.000650031   0.00561820       3334.0436
      84       179.15298  -0.00958097   0.00906348       3334.0451
      85       179.01566    0.0105141    0.0111797       3334.0467
      86       178.87835   0.00192669   0.00483228       3334.0482
      87       178.74104  -0.00512460  -0.00506053       3334.0497
      88       178.60373  -0.00424251   -0.0138285       3334.0513
      89       178.46641   0.00488153   -0.0108984       3334.0528
      90       178.32910   0.00440457    0.0133114       3334.0543
      91       178.19179   0.00352041   0.00826043       3334.0558
      92       178.05448  -0.00942105   -0.0136435       3334.0574
      93       177.91716  -0.00221123   0.00771532       3334.0589
      94       177.77985  0.000195574  -0.00181631       3334.0604
      95       177.64254  -0.00724016  0.000138326       3334.0619
      96       177.50523   0.00539489    0.0294756       3334.0635
      97       177.36792   0.00202701  -0.00195713       3334.0650
      98       177.23061    0.0106106   -0.0177390       3334.0665
      99       177.09329  0.000428150  -0.00889486       3334.0680
     100       176.95598   0.00627851  -0.00916282       3334.0696
     101       176.81867   0.00588923  0.000330183       3334.0711
     102       176.68136   0.00845833   -0.0148671       3334.0726
     103       176.54405   0.00534338   0.00497475       3334.0741
     104       176.40674   0.00473954    0.0110009       3334.0757
     105       176.26943 -0.000230605  -0.00622988       3334.0772
     106       176.13212  -0.00467678   0.00948289       3334.0787
     107       175.99481 -0.000439230    0.0135002       3334.0802
     108       175.85750    0.0118801   0.00877076       3334.0818
     109       175.72019   0.00297064  0.000267127       3334.0833
     110       175.58288   0.00656071  -0.00426314       3334.0848
     111       175.44557  -0.00489483   0.00518310       3334.0863
     112       175.30826    0.0137628   0.00961170       3334.0879
     113       175.17095   0.00101772  -0.00154878       3334.0894
     114       175.03364  4.57264e-06   -0.0106199       3334.0909
     115       174.89633   0.00896084  0.000579239       3334.0925
     116       174.75902    0.0115114  -0.00428882       3334.0940
     117       174.62171   0.00171629   0.00113896       3334.0955
     118       174.48440   0.00606639    0.0107618       3334.0970
     119       174.34709   0.00201731   0.00196799       3334.0986
     120       174.20979  -0.00189351   0.00805299       3334.1001
     121       174.07248   -0.0163888    0.0112118       3334.1016
     122       173.93517  -0.00168945   0.00380509       3334.1031
     123       173.79786   0.00535134   0.00553801       3334.1047
     124       173.66055  -0.00270532   -0.0137421       3334.1062
     125       173.52324   0.00169241   0.00663385       3334.1077
     126       173.38594    0.0228131   -0.0115890       3334.1092
     127       173.24863  -0.00735211   0.00230871       3334.1108
