       1       193.63905    0.0577480       3262.2315
       2       193.49871    0.0595536       3262.2330
       3       193.35836    0.0568168       3262.2346
       4       193.21802    0.0595639       3262.2361
       5       193.07768    0.0582550       3262.2376
       6       192.93734    0.0536286       3262.2391
       7       192.79700    0.0679706       3262.2407
       8       192.65665    0.0615972       3262.2422
       9       192.51631    0.0608534       3262.2437
      10       192.37597    0.0589375       3262.2452
      11       192.23563    0.0631278       3262.2468
      12       192.09529    0.0647166       3262.2483
      13       191.95495    0.0566195       3262.2498
      14       191.81461    0.0621310       3262.2513
      15       191.67426    0.0488671       3262.2529
      16       191.53392    0.0642295       3262.2544
      17       191.39358    0.0598504       3262.2559
      18       191.25324    0.0616920       3262.2574
      19       191.11290    0.0651878       3262.2590
      20       190.97256    0.0656254       3262.2605
      21       190.83222    0.0586618       3262.2620
      22       190.69188    0.0591128       3262.2635
      23       190.55154    0.0575130       3262.2651
      24       190.41120    0.0570129       3262.2666
      25       190.27086    0.0608970       3262.2681
      26       190.13052    0.0580462       3262.2696
      27       189.99018    0.0654667       3262.2712
      28       189.84984    0.0549722       3262.2727
      29       189.70951    0.0647008       3262.2742
      30       189.56917    0.0581697       3262.2758
      31       189.42883    0.0641679       3262.2773
      32       189.28849    0.0573459       3262.2788
      33       189.14815    0.0606800       3262.2803
      34       189.00781    0.0664175       3262.2819
      35       188.86747    0.0607084       3262.2834
      36       188.72714    0.0663384       3262.2849
      37       188.58680    0.0567058       3262.2864
      38       188.44646    0.0588007       3262.2880
      39       188.30612    0.0604946       3262.2895
      40       188.16578    0.0706945       3262.2910
      41       188.02545    0.0675314       3262.2925
      42       187.88511    0.0577081       3262.2941
      43       187.74477    0.0640528       3262.2956
      44       187.60444    0.0539218       3262.2971
      45       187.46410    0.0715483       3262.2986
      46       187.32376    0.0733951       3262.3002
      47       187.18343    0.0620024       3262.3017
      48       187.04309    0.0613057       3262.3032
      49       186.90275    0.0602378       3262.3047
      50       186.76242    0.0635949       3262.3063
      51       186.62208    0.0557976       3262.3078
      52       186.48174    0.0575954       3262.3093
      53       186.34141    0.0641348       3262.3108
      54       186.20107    0.0594250       3262.3124
      55       186.06074    0.0641233       3262.3139
      56       185.92040    0.0646261       3262.3154
      57       185.78007    0.0506808       3262.3169
      58       185.63973    0.0663308       3262.3185
      59       185.49940    0.0487484       3262.3200
      60       185.35906    0.0623077       3262.3215
      61       185.21873    0.0647032       3262.3231
      62       185.07839    0.0469618       3262.3246
      63       184.93806    0.0601771       3262.3261
      64       184.79772    0.0649613       3262.3276
      65       184.65739    0.0595947       3262.3292
