       1       201.33515     0.323655     0.509880       3099.3455
       2       201.18743     0.312793     0.485555       3099.3470
       3       201.03970     0.310447     0.483187       3099.3486
       4       200.89198     0.315669     0.497228       3099.3501
       5       200.74426     0.316909     0.494145       3099.3516
       6       200.59654     0.316634     0.486368       3099.3531
       7       200.44882     0.318334     0.501314       3099.3547
       8       200.30110     0.319350     0.500416       3099.3562
       9       200.15338     0.321244     0.502970       3099.3577
      10       200.00565     0.323930     0.503841       3099.3592
      11       199.85793     0.322742     0.511097       3099.3608
      12       199.71021     0.327227     0.505729       3099.3623
      13       199.56249     0.331412     0.516292       3099.3638
      14       199.41477     0.329774     0.517342       3099.3653
      15       199.26705     0.334466     0.510139       3099.3669
      16       199.11933     0.336098     0.521274       3099.3684
      17       198.97161     0.335591     0.528459       3099.3699
      18       198.82389     0.342746     0.539633       3099.3714
      19       198.67617     0.348380     0.536303       3099.3730
      20       198.52845     0.353471     0.545184       3099.3745
      21       198.38073     0.354382     0.562529       3099.3760
      22       198.23301     0.364404     0.571622       3099.3775
      23       198.08530     0.360646     0.565139       3099.3791
      24       197.93758     0.374604     0.568795       3099.3806
      25       197.78986     0.370037     0.588318       3099.3821
      26       197.64214     0.374764     0.593192       3099.3836
      27       197.49442     0.386824     0.604736       3099.3852
      28       197.34670     0.391604     0.604682       3099.3867
      29       197.19898     0.388449     0.617945       3099.3882
      30       197.05127     0.398915     0.621036       3099.3898
      31       196.90355     0.409560     0.634703       3099.3913
      32       196.75583     0.420538     0.643547       3099.3928
      33       196.60811     0.422409     0.650808       3099.3943
      34       196.46040     0.425873     0.659825       3099.3959
      35       196.31268     0.429476     0.680533       3099.3974
      36       196.16496     0.436384     0.679788       3099.3989
      37       196.01724     0.452660     0.698566       3099.4004
      38       195.86953     0.453077     0.709965       3099.4020
      39       195.72181     0.455617     0.723407       3099.4035
      40       195.57409     0.469050     0.722321       3099.4050
      41       195.42638     0.476900     0.734953       3099.4065
      42       195.27866     0.483592     0.764005       3099.4081
      43       195.13095     0.488152     0.769688       3099.4096
      44       194.98323     0.495666     0.789776       3099.4111
      45       194.83551     0.505066     0.784925       3099.4126
      46       194.68780     0.514203     0.802220       3099.4142
      47       194.54008     0.528560     0.826154       3099.4157
      48       194.39237     0.529314     0.843791       3099.4172
      49       194.24465     0.545892     0.862636       3099.4187
      50       194.09694     0.551905     0.874022       3099.4203
      51       193.94922     0.559992     0.879382       3099.4218
      52       193.80151     0.579934     0.891846       3099.4233
      53       193.65379     0.579145     0.911606       3099.4248
      54       193.50608     0.597138     0.927496       3099.4264
      55       193.35836     0.593980     0.941756       3099.4279
      56       193.21065     0.619774     0.964244       3099.4294
      57       193.06294     0.608833     0.986442       3099.4309
      58       192.91522     0.627685     0.982587       3099.4325
      59       192.76751     0.631412      1.00355       3099.4340
      60       192.61979     0.656212      1.01925       3099.4355
      61       192.47208     0.667028      1.03458       3099.4371
      62       192.32437     0.652059      1.05715       3099.4386
      63       192.17665     0.674409      1.06401       3099.4401
      64       192.02894     0.688141      1.07300       3099.4416
      65       191.88123     0.694729      1.09798       3099.4432
      66       191.73352     0.704438      1.12152       3099.4447
      67       191.58580     0.724260      1.15592       3099.4462
      68       191.43809     0.728232      1.14433       3099.4477
      69       191.29038     0.742617      1.15651       3099.4493
      70       191.14267     0.748177      1.18782       3099.4508
      71       190.99495     0.752064      1.20411       3099.4523
      72       190.84724     0.761851      1.21611       3099.4538
      73       190.69953     0.779262      1.24413       3099.4554
      74       190.55182     0.790576      1.23679       3099.4569
      75       190.40411     0.798605      1.26306       3099.4584
      76       190.25640     0.814520      1.26468       3099.4599
      77       190.10868     0.821842      1.29816       3099.4615
      78       189.96097     0.827271      1.30900       3099.4630
      79       189.81326     0.831851      1.32516       3099.4645
      80       189.66555     0.856308      1.32156       3099.4660
      81       189.51784     0.862431      1.36542       3099.4676
      82       189.37013     0.867679      1.36647       3099.4691
      83       189.22242     0.879009      1.40552       3099.4706
      84       189.07471     0.885356      1.40182       3099.4721
      85       188.92700     0.899884      1.40529       3099.4737
      86       188.77929     0.909355      1.41695       3099.4752
      87       188.63158     0.917827      1.43551       3099.4767
      88       188.48387     0.928707      1.46999       3099.4783
      89       188.33616     0.929820      1.46001       3099.4798
      90       188.18845     0.941401      1.47485       3099.4813
      91       188.04074     0.940480      1.51024       3099.4828
      92       187.89303     0.952097      1.49847       3099.4844
      93       187.74533     0.974896      1.54346       3099.4859
      94       187.59762     0.973927      1.53639       3099.4874
      95       187.44991     0.984622      1.55368       3099.4889
      96       187.30220     0.991543      1.55437       3099.4905
      97       187.15449      1.01225      1.58417       3099.4920
      98       187.00678     0.984287      1.57125       3099.4935
      99       186.85908      1.01307      1.59989       3099.4950
     100       186.71137      1.02955      1.65427       3099.4966
     101       186.56366      1.03593      1.61818       3099.4981
