       1       201.33484     0.248824     0.369994       3099.3455
       2       201.18711     0.230168     0.354881       3099.3470
       3       201.03939     0.231491     0.357433       3099.3486
       4       200.89167     0.232994     0.366663       3099.3501
       5       200.74395     0.237023     0.359123       3099.3516
       6       200.59623     0.237306     0.369979       3099.3531
       7       200.44851     0.228818     0.364492       3099.3547
       8       200.30079     0.239129     0.360952       3099.3562
       9       200.15306     0.236353     0.361933       3099.3577
      10       200.00534     0.237642     0.368546       3099.3592
      11       199.85762     0.242147     0.368598       3099.3608
      12       199.70990     0.243027     0.373382       3099.3623
      13       199.56218     0.246943     0.376015       3099.3638
      14       199.41446     0.246938     0.382674       3099.3653
      15       199.26674     0.243968     0.382023       3099.3669
      16       199.11902     0.248723     0.384163       3099.3684
      17       198.97130     0.248230     0.388436       3099.3699
      18       198.82358     0.252746     0.392270       3099.3714
      19       198.67586     0.256315     0.392479       3099.3730
      20       198.52814     0.255981     0.401199       3099.3745
      21       198.38042     0.264074     0.405766       3099.3760
      22       198.23270     0.270675     0.413394       3099.3775
      23       198.08498     0.267747     0.414136       3099.3791
      24       197.93727     0.275290     0.429002       3099.3806
      25       197.78955     0.272377     0.426540       3099.3821
      26       197.64183     0.281232     0.428055       3099.3836
      27       197.49411     0.283776     0.439769       3099.3852
      28       197.34639     0.289767     0.448157       3099.3867
      29       197.19867     0.285435     0.445134       3099.3882
      30       197.05096     0.303548     0.461389       3099.3898
      31       196.90324     0.298045     0.462644       3099.3913
      32       196.75552     0.302344     0.475090       3099.3928
      33       196.60780     0.308060     0.481906       3099.3943
      34       196.46008     0.313655     0.484280       3099.3959
      35       196.31237     0.320166     0.497686       3099.3974
      36       196.16465     0.322914     0.504349       3099.3989
      37       196.01693     0.327680     0.511692       3099.4004
      38       195.86922     0.338906     0.520450       3099.4020
      39       195.72150     0.337838     0.533092       3099.4035
      40       195.57378     0.345720     0.545325       3099.4050
      41       195.42607     0.352134     0.544697       3099.4065
      42       195.27835     0.355004     0.558802       3099.4081
      43       195.13063     0.361391     0.567856       3099.4096
      44       194.98292     0.366930     0.576857       3099.4111
      45       194.83520     0.379010     0.578053       3099.4126
      46       194.68749     0.383357     0.591420       3099.4142
      47       194.53977     0.389878     0.614194       3099.4157
      48       194.39206     0.393899     0.613432       3099.4172
      49       194.24434     0.404331     0.625336       3099.4187
      50       194.09663     0.410649     0.637942       3099.4203
      51       193.94891     0.413516     0.642704       3099.4218
      52       193.80120     0.426872     0.659988       3099.4233
      53       193.65348     0.432513     0.666503       3099.4248
      54       193.50577     0.440732     0.680106       3099.4264
      55       193.35805     0.444847     0.677053       3099.4279
      56       193.21034     0.447947     0.702614       3099.4294
      57       193.06262     0.447291     0.718465       3099.4309
      58       192.91491     0.462967     0.712282       3099.4325
      59       192.76720     0.467898     0.723197       3099.4340
      60       192.61948     0.478758     0.753507       3099.4355
      61       192.47177     0.477243     0.763722       3099.4371
      62       192.32406     0.491640     0.774747       3099.4386
      63       192.17634     0.498262     0.781221       3099.4401
      64       192.02863     0.510234     0.801580       3099.4416
      65       191.88092     0.515453     0.807325       3099.4432
      66       191.73320     0.528291     0.819202       3099.4447
      67       191.58549     0.530319     0.811846       3099.4462
      68       191.43778     0.534436     0.844666       3099.4477
      69       191.29007     0.543874     0.853916       3099.4493
      70       191.14235     0.549106     0.869218       3099.4508
      71       190.99464     0.556600     0.881129       3099.4523
      72       190.84693     0.568942     0.897523       3099.4538
      73       190.69922     0.578394     0.904847       3099.4554
      74       190.55151     0.588781     0.899334       3099.4569
      75       190.40380     0.591893     0.917173       3099.4584
      76       190.25608     0.599539     0.957863       3099.4599
      77       190.10837     0.600536     0.952595       3099.4615
      78       189.96066     0.610227     0.958220       3099.4630
      79       189.81295     0.631833     0.955862       3099.4645
      80       189.66524     0.631093     0.993105       3099.4660
      81       189.51753     0.629049     0.986362       3099.4676
