       1       190.55032  -0.00341438       3333.9185
       2       190.41300   -0.0105891       3333.9200
       3       190.27567  -0.00760768       3333.9216
       4       190.13835  -0.00901764       3333.9231
       5       190.00103 -0.000201237       3333.9246
       6       189.86371 -5.14489e-06       3333.9261
       7       189.72638  -0.00644256       3333.9277
       8       189.58906   -0.0105507       3333.9292
       9       189.45174  -0.00426223       3333.9307
      10       189.31441  -0.00192521       3333.9322
      11       189.17709  -0.00487432       3333.9338
      12       189.03977   0.00248741       3333.9353
      13       188.90245  -0.00612774       3333.9368
      14       188.76513   0.00528690       3333.9383
      15       188.62780   0.00792092       3333.9399
      16       188.49048   0.00170951       3333.9414
      17       188.35316 -0.000239111       3333.9429
      18       188.21584   0.00583304       3333.9444
      19       188.07852  -0.00966708       3333.9460
      20       187.94120  -0.00482048       3333.9475
      21       187.80388   0.00312434       3333.9490
      22       187.66655  -0.00214461       3333.9505
      23       187.52923    0.0109743       3333.9521
      24       187.39191  -0.00180552       3333.9536
      25       187.25459  -0.00632507       3333.9551
      26       187.11727   0.00230175       3333.9566
      27       186.97995   0.00574321       3333.9582
      28       186.84263  -0.00673382       3333.9597
      29       186.70531  -0.00814802       3333.9612
      30       186.56799  -0.00133298       3333.9628
      31       186.43067   0.00658887       3333.9643
      32       186.29335   0.00362566       3333.9658
      33       186.15603  -0.00618836       3333.9673
      34       186.01871   0.00611270       3333.9689
      35       185.88139  -0.00159187       3333.9704
      36       185.74407   0.00831720       3333.9719
      37       185.60675   0.00538652       3333.9734
      38       185.46944   0.00155625       3333.9750
      39       185.33212  -0.00260290       3333.9765
      40       185.19480  0.000869018       3333.9780
      41       185.05748   0.00284533       3333.9795
      42       184.92016  -0.00971540       3333.9811
      43       184.78284  -0.00242425       3333.9826
      44       184.64552  -0.00840453       3333.9841
      45       184.50821 -0.000836824       3333.9856
      46       184.37089   -0.0131113       3333.9872
      47       184.23357  -0.00580062       3333.9887
      48       184.09625  -0.00642361       3333.9902
      49       183.95894   0.00622353       3333.9917
      50       183.82162  -0.00500499       3333.9933
      51       183.68430   0.00543441       3333.9948
      52       183.54698 -0.000908254       3333.9963
      53       183.40967    0.0136986       3333.9978
      54       183.27235   0.00661928       3333.9994
      55       183.13503   0.00258828       3334.0009
      56       182.99772   0.00439756       3334.0024
      57       182.86040  -0.00487247       3334.0039
      58       182.72308   0.00538092       3334.0055
      59       182.58577  0.000383527       3334.0070
      60       182.44845  -0.00734505       3334.0085
      61       182.31113  0.000919552       3334.0101
      62       182.17382   -0.0139540       3334.0116
      63       182.03650    0.0114567       3334.0131
      64       181.89919  -0.00923488       3334.0146
      65       181.76187   0.00556471       3334.0162
      66       181.62456  8.70109e-05       3334.0177
      67       181.48724  -0.00303026       3334.0192
      68       181.34993  0.000772487       3334.0207
      69       181.21261   0.00391341       3334.0223
      70       181.07530   -0.0113497       3334.0238
      71       180.93798   0.00153936       3334.0253
      72       180.80067 -0.000114678       3334.0268
      73       180.66335  -0.00194686       3334.0284
      74       180.52604  0.000590647       3334.0299
      75       180.38872   0.00289993       3334.0314
      76       180.25141  -0.00252906       3334.0329
      77       180.11409  -0.00613099       3334.0345
      78       179.97678  -0.00713466       3334.0360
      79       179.83947   0.00278671       3334.0375
      80       179.70215 -0.000353667       3334.0390
      81       179.56484   0.00323047       3334.0406
      82       179.42753  -0.00276589       3334.0421
      83       179.29021  -0.00436320       3334.0436
      84       179.15290  -0.00753903       3334.0451
      85       179.01559  -0.00404936       3334.0467
      86       178.87827  -0.00416389       3334.0482
      87       178.74096  -0.00965555       3334.0497
      88       178.60365  0.000332720       3334.0513
      89       178.46634   0.00374763       3334.0528
      90       178.32902  -0.00107562       3334.0543
      91       178.19171    0.0120722       3334.0558
      92       178.05440  0.000319493       3334.0574
      93       177.91709   0.00754242       3334.0589
      94       177.77977  -0.00588951       3334.0604
      95       177.64246  -0.00301323       3334.0619
      96       177.50515 -0.000252561       3334.0635
      97       177.36784   0.00894032       3334.0650
      98       177.23053   0.00225637       3334.0665
      99       177.09322  -0.00121503       3334.0680
     100       176.95591   0.00440539       3334.0696
     101       176.81859  -0.00156752       3334.0711
     102       176.68128  -0.00923130       3334.0726
     103       176.54397   0.00364344       3334.0741
     104       176.40666  -0.00399360       3334.0757
     105       176.26935   0.00412737       3334.0772
     106       176.13204    0.0126864       3334.0787
     107       175.99473  0.000365916       3334.0802
     108       175.85742  -0.00905406       3334.0818
     109       175.72011   0.00297775       3334.0833
     110       175.58280  -0.00920125       3334.0848
     111       175.44549   0.00342963       3334.0863
     112       175.30818 -0.000612958       3334.0879
     113       175.17087   0.00221415       3334.0894
     114       175.03356   0.00688086       3334.0909
     115       174.89625   0.00481689       3334.0925
     116       174.75894   0.00407973       3334.0940
     117       174.62163   -0.0134702       3334.0955
     118       174.48433  -0.00313286       3334.0970
     119       174.34702   0.00522143       3334.0986
     120       174.20971  -0.00178751       3334.1001
     121       174.07240  -0.00148540       3334.1016
     122       173.93509  -0.00432008       3334.1031
     123       173.79778   0.00226687       3334.1047
     124       173.66048  -0.00266840       3334.1062
     125       173.52317  -0.00478726       3334.1077
     126       173.38586   0.00959930       3334.1092
     127       173.24855  -0.00213954       3334.1108
     128       173.11124   0.00322856       3334.1123
     129       172.97394  -0.00485685       3334.1138
     130       172.83663 -0.000649243       3334.1153
     131       172.69932    0.0122934       3334.1169
     132       172.56201   0.00641041       3334.1184
     133       172.42471   0.00233707       3334.1199
     134       172.28740  -0.00211401       3334.1214
     135       172.15009  -0.00210533       3334.1230
     136       172.01279   0.00345680       3334.1245
     137       171.87548  -0.00268523       3334.1260
     138       171.73817   0.00607373       3334.1275
     139       171.60087   0.00313331       3334.1291
     140       171.46356  -0.00522449       3334.1306
     141       171.32626   0.00248305       3334.1321
     142       171.18895   0.00632004       3334.1336
     143       171.05164  -0.00231600       3334.1352
     144       170.91434  -0.00704289       3334.1367
     145       170.77703  -0.00945999       3334.1382
     146       170.63973  -0.00521363       3334.1398
     147       170.50242   0.00653097       3334.1413
     148       170.36512  -0.00656979       3334.1428
     149       170.22781   0.00192171       3334.1443
     150       170.09051  -0.00300690       3334.1459
     151       169.95320  -0.00437959       3334.1474
     152       169.81590 -0.000331483       3334.1489
     153       169.67859   0.00519301       3334.1504
     154       169.54129   0.00569739       3334.1520
     155       169.40398   0.00347562       3334.1535
     156       169.26668  -0.00250518       3334.1550
     157       169.12938  -0.00510621       3334.1565
     158       168.99207    0.0118985       3334.1581
     159       168.85477   -0.0101700       3334.1596
     160       168.71747  0.000483923       3334.1611
     161       168.58016   0.00247244       3334.1626
     162       168.44286   0.00135814       3334.1642
     163       168.30556   0.00433935       3334.1657
     164       168.16825   0.00673705       3334.1672
     165       168.03095   0.00403119       3334.1687
     166       167.89365   0.00505519       3334.1703
     167       167.75634   0.00345826       3334.1718
     168       167.61904   0.00931980       3334.1733
     169       167.48174  -0.00323210       3334.1748
     170       167.34444    0.0101557       3334.1764
     171       167.20713  0.000458722       3334.1779
     172       167.06983   0.00637912       3334.1794
     173       166.93253   -0.0119866       3334.1810
     174       166.79523   0.00167176       3334.1825
     175       166.65793  -0.00810725       3334.1840
     176       166.52062  0.000511246       3334.1855
     177       166.38332  -0.00983971       3334.1871
     178       166.24602   0.00105860       3334.1886
     179       166.10872 -0.000549898       3334.1901
     180       165.97142  -0.00181104       3334.1916
     181       165.83412  -0.00975580       3334.1932
     182       165.69682  -0.00546192       3334.1947
     183       165.55952   0.00179183       3334.1962
     184       165.42222   0.00479339       3334.1977
     185       165.28492  -0.00891030       3334.1993
     186       165.14762  0.000172651       3334.2008
     187       165.01031   0.00238788       3334.2023
     188       164.87301  -0.00393386       3334.2038
     189       164.73571   0.00325889       3334.2054
     190       164.59842  -0.00333113       3334.2069
     191       164.46112  0.000654239       3334.2084
