       1       193.63895   0.00909444       3262.2315
       2       193.49861  -0.00790752       3262.2330
       3       193.35827   0.00446828       3262.2346
       4       193.21793  -0.00841923       3262.2361
       5       193.07758  -0.00326380       3262.2376
       6       192.93724    0.0116759       3262.2391
       7       192.79690  -0.00104183       3262.2407
       8       192.65656 -0.000620548       3262.2422
       9       192.51622   0.00542724       3262.2437
      10       192.37588  -0.00865614       3262.2452
      11       192.23553   0.00912762       3262.2468
      12       192.09519  0.000569782       3262.2483
      13       191.95485   0.00394407       3262.2498
      14       191.81451  -0.00782429       3262.2513
      15       191.67417  -0.00218139       3262.2529
      16       191.53383  -0.00156393       3262.2544
      17       191.39349   0.00547560       3262.2559
      18       191.25315  0.000390868       3262.2574
      19       191.11281  -0.00200321       3262.2590
      20       190.97247  -0.00753258       3262.2605
      21       190.83213  -0.00660268       3262.2620
      22       190.69179  -0.00227280       3262.2635
      23       190.55145   -0.0125980       3262.2651
      24       190.41111  -0.00528111       3262.2666
      25       190.27077  -0.00590003       3262.2681
      26       190.13043  -0.00273278       3262.2696
      27       189.99009   0.00646473       3262.2712
      28       189.84975  -0.00628693       3262.2727
      29       189.70941  0.000828724       3262.2742
      30       189.56907  -0.00183148       3262.2758
      31       189.42873   0.00156220       3262.2773
      32       189.28839   0.00166011       3262.2788
      33       189.14806   0.00857733       3262.2803
      34       189.00772  -0.00296698       3262.2819
      35       188.86738  -0.00391339       3262.2834
      36       188.72704   0.00264976       3262.2849
      37       188.58670  -0.00842148       3262.2864
      38       188.44637  -0.00824679       3262.2880
      39       188.30603  -0.00137115       3262.2895
      40       188.16569   0.00544468       3262.2910
      41       188.02535  -0.00902640       3262.2925
      42       187.88502   0.00786371       3262.2941
      43       187.74468   0.00654767       3262.2956
      44       187.60434  -0.00318077       3262.2971
      45       187.46400    0.0139073       3262.2986
      46       187.32367   0.00428332       3262.3002
      47       187.18333   -0.0122462       3262.3017
      48       187.04299  -0.00454595       3262.3032
      49       186.90266   0.00116241       3262.3047
      50       186.76232   -0.0109462       3262.3063
      51       186.62198  -0.00717170       3262.3078
      52       186.48165  -0.00370720       3262.3093
      53       186.34131  -0.00324275       3262.3108
      54       186.20098   0.00522526       3262.3124
      55       186.06064   0.00508152       3262.3139
      56       185.92031  -0.00173996       3262.3154
      57       185.77997  -0.00399405       3262.3169
      58       185.63964  -0.00176858       3262.3185
      59       185.49930   0.00462593       3262.3200
      60       185.35897  0.000211198       3262.3215
      61       185.21863  -0.00793845       3262.3231
      62       185.07830   0.00783216       3262.3246
      63       184.93796   0.00682737       3262.3261
      64       184.79763 -9.79390e-05       3262.3276
      65       184.65729 -0.000842728       3262.3292
      66       184.51696  -0.00335450       3262.3307
      67       184.37662  -0.00320756       3262.3322
      68       184.23629  -0.00237202       3262.3337
      69       184.09596  -0.00770237       3262.3353
      70       183.95562   0.00161847       3262.3368
      71       183.81529   0.00691300       3262.3383
      72       183.67496   0.00187760       3262.3398
      73       183.53462 -0.000775071       3262.3414
      74       183.39429   0.00193724       3262.3429
      75       183.25396   0.00804197       3262.3444
      76       183.11362  0.000782818       3262.3459
      77       182.97329 -0.000833414       3262.3475
      78       182.83296   0.00396478       3262.3490
      79       182.69263  -0.00196314       3262.3505
      80       182.55229  -0.00567706       3262.3520
      81       182.41196 -0.000734147       3262.3536
      82       182.27163  -0.00217235       3262.3551
      83       182.13130  0.000296866       3262.3566
      84       181.99097   0.00788233       3262.3581
      85       181.85063  -0.00535996       3262.3597
      86       181.71030  -0.00121624       3262.3612
      87       181.56997   0.00646190       3262.3627
      88       181.42964  -0.00511975       3262.3643
      89       181.28931   0.00523325       3262.3658
      90       181.14898  -0.00533006       3262.3673
      91       181.00865   0.00747223       3262.3688
      92       180.86832  -0.00886353       3262.3704
      93       180.72798  -0.00725148       3262.3719
      94       180.58765   0.00599447       3262.3734
      95       180.44732  -0.00353359       3262.3749
      96       180.30699   0.00154767       3262.3765
      97       180.16666   0.00274037       3262.3780
      98       180.02633  -0.00520360       3262.3795
      99       179.88600  0.000166909       3262.3810
     100       179.74567  -0.00239037       3262.3826
     101       179.60534 -0.000364368       3262.3841
     102       179.46501  -0.00824873       3262.3856
     103       179.32469  -0.00339919       3262.3871
     104       179.18436  -0.00295478       3262.3887
     105       179.04403   0.00702906       3262.3902
     106       178.90370  -0.00680969       3262.3917
     107       178.76337  -0.00650910       3262.3932
     108       178.62304  -0.00372311       3262.3948
     109       178.48271   0.00511500       3262.3963
     110       178.34238   0.00417566       3262.3978
     111       178.20206   0.00982455       3262.3993
     112       178.06173   0.00859208       3262.4009
     113       177.92140  -0.00744588       3262.4024
     114       177.78107   -0.0100744       3262.4039
     115       177.64074 -0.000814574       3262.4055
     116       177.50042  -0.00679104       3262.4070
     117       177.36009  -0.00115083       3262.4085
     118       177.21976   0.00101350       3262.4100
     119       177.07943  -0.00210591       3262.4116
     120       176.93911   -0.0106528       3262.4131
     121       176.79878 -0.000286338       3262.4146
     122       176.65845  -0.00363422       3262.4161
     123       176.51813   0.00874211       3262.4177
     124       176.37780  -0.00145456       3262.4192
     125       176.23747   -0.0127149       3262.4207
