       1       190.55032    0.0557895       3333.9185
       2       190.41300    0.0486147       3333.9200
       3       190.27567    0.0515962       3333.9216
       4       190.13835    0.0501863       3333.9231
       5       190.00103    0.0590027       3333.9246
       6       189.86371    0.0591988       3333.9261
       7       189.72638    0.0527614       3333.9277
       8       189.58906    0.0486534       3333.9292
       9       189.45174    0.0549418       3333.9307
      10       189.31441    0.0572789       3333.9322
      11       189.17709    0.0543298       3333.9338
      12       189.03977    0.0616915       3333.9353
      13       188.90245    0.0530764       3333.9368
      14       188.76513    0.0644911       3333.9383
      15       188.62780    0.0671251       3333.9399
      16       188.49048    0.0609137       3333.9414
      17       188.35316    0.0589651       3333.9429
      18       188.21584    0.0650373       3333.9444
      19       188.07852    0.0495372       3333.9460
      20       187.94120    0.0543839       3333.9475
      21       187.80388    0.0623287       3333.9490
      22       187.66655    0.0570598       3333.9505
      23       187.52923    0.0701787       3333.9521
      24       187.39191    0.0573989       3333.9536
      25       187.25459    0.0528794       3333.9551
      26       187.11727    0.0615062       3333.9566
      27       186.97995    0.0649477       3333.9582
      28       186.84263    0.0524707       3333.9597
      29       186.70531    0.0510565       3333.9612
      30       186.56799    0.0578716       3333.9628
      31       186.43067    0.0657935       3333.9643
      32       186.29335    0.0628303       3333.9658
      33       186.15603    0.0530163       3333.9673
      34       186.01871    0.0653174       3333.9689
      35       185.88139    0.0576128       3333.9704
      36       185.74407    0.0675219       3333.9719
      37       185.60675    0.0645913       3333.9734
      38       185.46944    0.0607610       3333.9750
      39       185.33212    0.0566019       3333.9765
      40       185.19480    0.0600739       3333.9780
      41       185.05748    0.0620502       3333.9795
      42       184.92016    0.0494895       3333.9811
      43       184.78284    0.0567807       3333.9826
      44       184.64552    0.0508004       3333.9841
      45       184.50821    0.0583681       3333.9856
      46       184.37089    0.0460937       3333.9872
      47       184.23357    0.0534044       3333.9887
      48       184.09625    0.0527814       3333.9902
      49       183.95894    0.0654286       3333.9917
      50       183.82162    0.0542001       3333.9933
      51       183.68430    0.0646395       3333.9948
      52       183.54698    0.0582969       3333.9963
      53       183.40967    0.0729038       3333.9978
      54       183.27235    0.0658245       3333.9994
      55       183.13503    0.0617935       3334.0009
      56       182.99772    0.0636028       3334.0024
      57       182.86040    0.0543328       3334.0039
      58       182.72308    0.0645862       3334.0055
      59       182.58577    0.0595889       3334.0070
      60       182.44845    0.0518603       3334.0085
      61       182.31113    0.0601249       3334.0101
      62       182.17382    0.0452514       3334.0116
      63       182.03650    0.0706621       3334.0131
      64       181.89919    0.0499706       3334.0146
      65       181.76187    0.0647702       3334.0162
      66       181.62456    0.0592925       3334.0177
      67       181.48724    0.0561753       3334.0192
      68       181.34993    0.0599780       3334.0207
      69       181.21261    0.0631190       3334.0223
      70       181.07530    0.0478559       3334.0238
      71       180.93798    0.0607450       3334.0253
      72       180.80067    0.0590910       3334.0268
      73       180.66335    0.0572588       3334.0284
      74       180.52604    0.0597964       3334.0299
      75       180.38872    0.0621057       3334.0314
      76       180.25141    0.0566767       3334.0329
      77       180.11409    0.0530748       3334.0345
      78       179.97678    0.0520712       3334.0360
      79       179.83947    0.0619926       3334.0375
      80       179.70215    0.0588522       3334.0390
      81       179.56484    0.0624364       3334.0406
      82       179.42753    0.0564400       3334.0421
