       1       196.72591   -0.0131190  -0.00460409       3193.5984
       2       196.58255    0.0188175    0.0112365       3193.5999
       3       196.43919 -0.000787174   0.00159977       3193.6015
       4       196.29583  -0.00130457   0.00515870       3193.6030
       5       196.15247   0.00473347  -0.00153730       3193.6045
       6       196.00911   -0.0285920   0.00516537       3193.6060
       7       195.86575  -0.00823044  -0.00280402       3193.6076
       8       195.72239  -0.00784284    0.0132141       3193.6091
       9       195.57903  -0.00322177  -0.00509316       3193.6106
      10       195.43567   0.00452566   0.00798120       3193.6121
      11       195.29231  -0.00817124  0.000348306       3193.6137
      12       195.14895  -0.00626920  -0.00851953       3193.6152
      13       195.00559    0.0202977   0.00287885       3193.6167
      14       194.86223    0.0107491  -0.00411173       3193.6182
      15       194.71888   -0.0133377   0.00172704       3193.6198
      16       194.57552   0.00631737   0.00365233       3193.6213
      17       194.43216   0.00831913   0.00797624       3193.6228
      18       194.28880   0.00196483  -0.00707582       3193.6243
      19       194.14544 -0.000490899    0.0106351       3193.6259
      20       194.00209   0.00282543   0.00120615       3193.6274
      21       193.85873   -0.0141541  -0.00890743       3193.6289
      22       193.71537   0.00354921  -0.00716831       3193.6304
      23       193.57201    0.0168764   0.00158007       3193.6320
      24       193.42866  -0.00480563  0.000553850       3193.6335
      25       193.28530  -0.00980109  -0.00392494       3193.6350
      26       193.14194   -0.0165046   0.00372412       3193.6365
      27       192.99859   0.00543176   0.00262015       3193.6381
      28       192.85523  -0.00693113  0.000766318       3193.6396
      29       192.71187   0.00512936   0.00501853       3193.6411
      30       192.56852   0.00842468   -0.0150701       3193.6427
      31       192.42516   0.00875460  -0.00454293       3193.6442
      32       192.28180   -0.0160766   -0.0234065       3193.6457
      33       192.13845    0.0182977   0.00696182       3193.6472
      34       191.99509  -0.00950167  -0.00146715       3193.6488
      35       191.85174   -0.0125105 -0.000660615       3193.6503
      36       191.70838  0.000684374  -0.00357964       3193.6518
      37       191.56503   0.00120343   0.00320899       3193.6533
      38       191.42167    0.0115559   -0.0124932       3193.6549
      39       191.27832   -0.0144728   0.00702243       3193.6564
      40       191.13496   -0.0147666  -0.00242681       3193.6579
      41       190.99161   0.00354794  -0.00828612       3193.6594
      42       190.84825    0.0121150   -0.0165993       3193.6610
      43       190.70490   -0.0140393    0.0150467       3193.6625
      44       190.56154   -0.0131903  -0.00258539       3193.6640
      45       190.41819    0.0197751  -0.00117195       3193.6655
      46       190.27483  -0.00610290  -0.00343614       3193.6671
      47       190.13148   0.00666362  -0.00194323       3193.6686
      48       189.98813   -0.0168620    0.0150943       3193.6701
      49       189.84477 -8.55671e-05  -0.00518612       3193.6716
      50       189.70142  -0.00416305  -0.00645768       3193.6732
      51       189.55807   -0.0148161  -0.00138650       3193.6747
      52       189.41471    0.0149956  -0.00703717       3193.6762
      53       189.27136   0.00319301  -0.00439225       3193.6777
      54       189.12801 -0.000510674   -0.0152514       3193.6793
      55       188.98465  -0.00589648   0.00722092       3193.6808
      56       188.84130   0.00536006   0.00133440       3193.6823
      57       188.69795  0.000690129  -0.00246753       3193.6838
      58       188.55460   0.00865978   0.00486189       3193.6854
      59       188.41124   0.00924815    0.0105136       3193.6869
      60       188.26789   0.00668019   0.00477008       3193.6884
      61       188.12454   -0.0128534  -0.00608257       3193.6900
      62       187.98119   0.00331402  -0.00538185       3193.6915
      63       187.83784 -3.32914e-05  -0.00622665       3193.6930
      64       187.69448   -0.0149820  -0.00625723       3193.6945
      65       187.55113    0.0112102  -0.00184303       3193.6961
      66       187.40778   -0.0109494  -0.00120624       3193.6976
      67       187.26443  -0.00486306    0.0113213       3193.6991
      68       187.12108  -0.00761077  0.000161934       3193.7006
      69       186.97773   -0.0123433   0.00787535       3193.7022
