       1       196.88350     0.286906     0.338172       3193.5984
       2       196.74014     0.277732     0.326276       3193.5999
       3       196.59678     0.278472     0.326788       3193.6015
       4       196.45342     0.278586     0.326728       3193.6030
       5       196.31006     0.279101     0.327853       3193.6045
       6       196.16670     0.280306     0.329124       3193.6060
       7       196.02335     0.281744     0.330300       3193.6076
       8       195.87999     0.282014     0.331828       3193.6091
       9       195.73663     0.283422     0.332930       3193.6106
      10       195.59327     0.285181     0.335222       3193.6121
      11       195.44991     0.287229     0.336204       3193.6137
      12       195.30655     0.288134     0.339344       3193.6152
      13       195.16319     0.290073     0.341800       3193.6167
      14       195.01983     0.291702     0.344282       3193.6182
      15       194.87647     0.294892     0.346760       3193.6198
      16       194.73312     0.297308     0.351189       3193.6213
      17       194.58976     0.300178     0.353578       3193.6228
      18       194.44640     0.304297     0.356853       3193.6243
      19       194.30304     0.306442     0.360738       3193.6259
      20       194.15968     0.309885     0.364488       3193.6274
      21       194.01633     0.312173     0.368617       3193.6289
      22       193.87297     0.317569     0.373235       3193.6304
      23       193.72961     0.320120     0.377795       3193.6320
      24       193.58625     0.324061     0.382717       3193.6335
      25       193.44290     0.327518     0.387022       3193.6350
      26       193.29954     0.332656     0.392783       3193.6365
      27       193.15618     0.336283     0.399867       3193.6381
      28       193.01283     0.342164     0.404124       3193.6396
      29       192.86947     0.345878     0.411064       3193.6411
      30       192.72611     0.351129     0.414873       3193.6427
      31       192.58276     0.356940     0.423927       3193.6442
      32       192.43940     0.360173     0.428512       3193.6457
      33       192.29604     0.365664     0.434602       3193.6472
      34       192.15269     0.371329     0.442730       3193.6488
      35       192.00933     0.378068     0.450741       3193.6503
      36       191.86598     0.384094     0.456028       3193.6518
      37       191.72262     0.389652     0.463295       3193.6533
      38       191.57927     0.396291     0.471385       3193.6549
      39       191.43591     0.403235     0.478753       3193.6564
      40       191.29256     0.408836     0.486938       3193.6579
      41       191.14920     0.415050     0.496736       3193.6594
      42       191.00585     0.422453     0.502835       3193.6610
      43       190.86249     0.428509     0.511468       3193.6625
      44       190.71914     0.435999     0.521185       3193.6640
      45       190.57578     0.444601     0.529772       3193.6655
      46       190.43243     0.452374     0.539578       3193.6671
      47       190.28908     0.459323     0.546867       3193.6686
      48       190.14572     0.465828     0.556832       3193.6701
      49       190.00237     0.473715     0.565905       3193.6716
      50       189.85901     0.481679     0.575818       3193.6732
      51       189.71566     0.487316     0.585066       3193.6747
      52       189.57231     0.495885     0.593391       3193.6762
      53       189.42895     0.504604     0.606209       3193.6777
      54       189.28560     0.514081     0.614638       3193.6793
      55       189.14225     0.520871     0.622774       3193.6808
      56       188.99890     0.529838     0.635169       3193.6823
      57       188.85554     0.538362     0.644617       3193.6838
      58       188.71219     0.545543     0.654206       3193.6854
      59       188.56884     0.553747     0.666471       3193.6869
      60       188.42549     0.561693     0.675398       3193.6884
      61       188.28213     0.571145     0.684312       3193.6900
      62       188.13878     0.580567     0.697122       3193.6915
      63       187.99543     0.589478     0.707710       3193.6930
      64       187.85208     0.597150     0.715414       3193.6945
      65       187.70873     0.606699     0.727473       3193.6961
      66       187.56537     0.616335     0.740355       3193.6976
      67       187.42202     0.624918     0.751446       3193.6991
      68       187.27867     0.633391     0.760195       3193.7006
      69       187.13532     0.642349     0.768768       3193.7022
      70       186.99197     0.652071     0.782991       3193.7037
      71       186.84862     0.661259     0.793188       3193.7052
      72       186.70527     0.668491     0.803467       3193.7067
      73       186.56192     0.678698     0.812791       3193.7083
      74       186.41857     0.687157     0.824241       3193.7098
      75       186.27522     0.694600     0.835296       3193.7113
      76       186.13187     0.705433     0.842498       3193.7128
      77       185.98852     0.714315     0.855524       3193.7144
      78       185.84517     0.721860     0.865588       3193.7159
      79       185.70182     0.728902     0.877006       3193.7174
