       1       197.75765    0.0677512       3171.3005
       2       197.61329    0.0578088       3171.3020
       3       197.46892    0.0602806       3171.3036
       4       197.32455    0.0580343       3171.3051
       5       197.18018    0.0662168       3171.3066
       6       197.03581    0.0709341       3171.3081
       7       196.89144    0.0625391       3171.3097
       8       196.74708    0.0574466       3171.3112
       9       196.60271    0.0712179       3171.3127
      10       196.45834    0.0675575       3171.3142
      11       196.31397    0.0700122       3171.3158
      12       196.16961    0.0581209       3171.3173
      13       196.02524    0.0635709       3171.3188
      14       195.88087    0.0664076       3171.3203
      15       195.73651    0.0686312       3171.3219
      16       195.59214    0.0652357       3171.3234
      17       195.44777    0.0646265       3171.3249
      18       195.30341    0.0713427       3171.3264
      19       195.15904    0.0641146       3171.3280
      20       195.01467    0.0607201       3171.3295
      21       194.87031    0.0702819       3171.3310
      22       194.72594    0.0656127       3171.3325
      23       194.58158    0.0676521       3171.3341
      24       194.43721    0.0713022       3171.3356
      25       194.29284    0.0652799       3171.3371
      26       194.14848    0.0488805       3171.3386
      27       194.00411    0.0636506       3171.3402
      28       193.85975    0.0634479       3171.3417
      29       193.71538    0.0648842       3171.3432
      30       193.57102    0.0775602       3171.3448
      31       193.42666    0.0593157       3171.3463
      32       193.28229    0.0624684       3171.3478
      33       193.13793    0.0624354       3171.3493
      34       192.99356    0.0603653       3171.3509
      35       192.84920    0.0645639       3171.3524
      36       192.70483    0.0650875       3171.3539
      37       192.56047    0.0619352       3171.3554
      38       192.41611    0.0538395       3171.3570
      39       192.27174    0.0652352       3171.3585
      40       192.12738    0.0640921       3171.3600
      41       191.98302    0.0791142       3171.3615
      42       191.83865    0.0552793       3171.3631
      43       191.69429    0.0713839       3171.3646
      44       191.54993    0.0589501       3171.3661
      45       191.40557    0.0739971       3171.3676
      46       191.26120    0.0662866       3171.3692
      47       191.11684    0.0603087       3171.3707
      48       190.97248    0.0757029       3171.3722
      49       190.82812    0.0619232       3171.3737
      50       190.68375    0.0654448       3171.3753
      51       190.53939    0.0584436       3171.3768
      52       190.39503    0.0607398       3171.3783
      53       190.25067    0.0526414       3171.3798
      54       190.10631    0.0641459       3171.3814
      55       189.96195    0.0680192       3171.3829
      56       189.81759    0.0520054       3171.3844
      57       189.67322    0.0689474       3171.3859
      58       189.52886    0.0640963       3171.3875
      59       189.38450    0.0675721       3171.3890
      60       189.24014    0.0584470       3171.3905
      61       189.09578    0.0671853       3171.3921
      62       188.95142    0.0600794       3171.3936
      63       188.80706    0.0651970       3171.3951
      64       188.66270    0.0652244       3171.3966
      65       188.51834    0.0565642       3171.3982
      66       188.37398    0.0582783       3171.3997
      67       188.22962    0.0709683       3171.4012
      68       188.08526    0.0642277       3171.4027
      69       187.94090    0.0673515       3171.4043
      70       187.79654    0.0600356       3171.4058
      71       187.65218    0.0662443       3171.4073
      72       187.50783    0.0671694       3171.4088
      73       187.36347    0.0689472       3171.4104
      74       187.21911    0.0569345       3171.4119
      75       187.07475    0.0591468       3171.4134
      76       186.93039    0.0651575       3171.4149
      77       186.78603    0.0667311       3171.4165
      78       186.64168    0.0681837       3171.4180
      79       186.49732    0.0673569       3171.4195
      80       186.35296    0.0631526       3171.4210
      81       186.20860    0.0648214       3171.4226
      82       186.06424    0.0626790       3171.4241
      83       185.91989    0.0710085       3171.4256
      84       185.77553    0.0747555       3171.4271
      85       185.63117    0.0666606       3171.4287
      86       185.48682    0.0591676       3171.4302
      87       185.34246    0.0685206       3171.4317
      88       185.19810    0.0578774       3171.4333
      89       185.05375    0.0612537       3171.4348
