       1       196.72600    0.0559380       3193.5984
       2       196.58264    0.0611893       3193.5999
       3       196.43928    0.0632727       3193.6015
       4       196.29592    0.0607648       3193.6030
       5       196.15257    0.0642119       3193.6045
       6       196.00921    0.0616219       3193.6060
       7       195.86585    0.0497366       3193.6076
       8       195.72249    0.0508095       3193.6091
       9       195.57913    0.0606242       3193.6106
      10       195.43577    0.0677435       3193.6121
      11       195.29241    0.0503133       3193.6137
      12       195.14905    0.0686769       3193.6152
      13       195.00569    0.0602763       3193.6167
      14       194.86233    0.0679148       3193.6182
      15       194.71898    0.0654882       3193.6198
      16       194.57562    0.0577856       3193.6213
      17       194.43226    0.0583136       3193.6228
      18       194.28890    0.0535850       3193.6243
      19       194.14554    0.0614543       3193.6259
      20       194.00219    0.0615209       3193.6274
      21       193.85883    0.0688732       3193.6289
      22       193.71547    0.0579573       3193.6304
      23       193.57211    0.0650806       3193.6320
      24       193.42876    0.0558337       3193.6335
      25       193.28540    0.0711609       3193.6350
      26       193.14204    0.0520490       3193.6365
      27       192.99869    0.0633528       3193.6381
      28       192.85533    0.0521039       3193.6396
      29       192.71197    0.0522786       3193.6411
      30       192.56862    0.0715939       3193.6427
      31       192.42526    0.0488090       3193.6442
      32       192.28190    0.0695569       3193.6457
      33       192.13855    0.0633324       3193.6472
      34       191.99519    0.0547006       3193.6488
      35       191.85184    0.0594671       3193.6503
      36       191.70848    0.0646339       3193.6518
      37       191.56513    0.0672234       3193.6533
      38       191.42177    0.0564490       3193.6549
      39       191.27842    0.0535356       3193.6564
      40       191.13506    0.0606860       3193.6579
      41       190.99171    0.0523216       3193.6594
      42       190.84835    0.0672868       3193.6610
      43       190.70500    0.0612907       3193.6625
      44       190.56164    0.0532964       3193.6640
      45       190.41829    0.0497205       3193.6655
      46       190.27493    0.0475736       3193.6671
      47       190.13158    0.0552658       3193.6686
      48       189.98823    0.0593338       3193.6701
      49       189.84487    0.0598743       3193.6716
      50       189.70152    0.0533820       3193.6732
      51       189.55816    0.0647522       3193.6747
      52       189.41481    0.0663787       3193.6762
      53       189.27146    0.0502850       3193.6777
      54       189.12811    0.0522717       3193.6793
      55       188.98475    0.0647235       3193.6808
      56       188.84140    0.0562389       3193.6823
      57       188.69805    0.0558752       3193.6838
      58       188.55469    0.0615158       3193.6854
      59       188.41134    0.0605481       3193.6869
      60       188.26799    0.0666006       3193.6884
      61       188.12464    0.0701821       3193.6900
      62       187.98129    0.0622511       3193.6915
      63       187.83793    0.0572768       3193.6930
      64       187.69458    0.0680898       3193.6945
      65       187.55123    0.0653799       3193.6961
      66       187.40788    0.0558494       3193.6976
      67       187.26453    0.0569098       3193.6991
      68       187.12118    0.0609252       3193.7006
      69       186.97783    0.0576697       3193.7022
      70       186.83448    0.0524188       3193.7037
      71       186.69112    0.0606967       3193.7052
      72       186.54777    0.0676734       3193.7067
      73       186.40442    0.0600870       3193.7083
      74       186.26107    0.0636025       3193.7098
      75       186.11772    0.0640465       3193.7113
      76       185.97437    0.0570219       3193.7128
      77       185.83102    0.0512332       3193.7144
      78       185.68767    0.0553824       3193.7159
      79       185.54432    0.0682485       3193.7174
      80       185.40097    0.0599487       3193.7189
      81       185.25763    0.0560668       3193.7205
      82       185.11428    0.0612194       3193.7220
      83       184.97093    0.0631808       3193.7235
      84       184.82758    0.0614761       3193.7250
      85       184.68423    0.0575806       3193.7266
      86       184.54088    0.0605684       3193.7281
      87       184.39753    0.0646710       3193.7296
      88       184.25418    0.0574260       3193.7312
      89       184.11084    0.0608744       3193.7327
      90       183.96749    0.0631730       3193.7342
      91       183.82414    0.0639002       3193.7357
